	INDIGNATO	PREOCCUPATO	TRISTE	DIVERTITO	SODDISFATTO
dire#v	0.2236242722840424	0.19062797310308416	0.16352323818072814	0.2118018366855344	0.21042267974661086
director#n	0.06654036841683829	0.27000186373048635	0.048808515472632194	0.24588456275736048	0.3687646896226826
diretta#n	0.15279972150628357	0.2790928418553099	0.16716976470026815	0.18270189100690798	0.21823578093123044
direttamente#r	0.20024462282832128	0.22130991155674995	0.13796893905621613	0.20729712059113772	0.23317940596757492
diretti#n	0.1625531549447367	0.2967149768934987	0.1822744753829822	0.23323940409748672	0.12521798868129574
direttiva#n	0.25681951369764777	0.23984124075166458	0.12346680419936597	0.16615778567902104	0.2137146556723006
direttivo#a	0.31162702336795434	0.11768702895152171	0.11104753880726902	0.2495282808402305	0.21011012803302442
direttivo#n	0.2025610907892417	0.4190405033100267	0.07945783064519585	0.13927731176384897	0.15966326349168683
diretto#a	0.22816323673720437	0.22919177334019888	0.14125557308113024	0.17837888130639223	0.22301053553507424
direttore#n	0.20088331424717107	0.2034624392997104	0.17861016972801302	0.20554685584257218	0.21149722088253342
direttrice#n	0.1423062957357306	0.25638988914039684	0.12115032009494842	0.3415914455199231	0.13856204950900108
direzione#n	0.18418939047687863	0.19784547648325798	0.21264928016057902	0.18508209713546317	0.22023375574382123
dirigente#a	0.19448109333939304	0.21658737966161068	0.17696526853906053	0.20282178162736755	0.2091444768325682
dirigente#n	0.28301450456402266	0.178974597110512	0.17415247935817887	0.16411756149845622	0.1997408574688301
dirigenza#n	0.16445721071241765	0.22015108660943275	0.16355498656560763	0.1982219585971613	0.2536147575153807
dirigenziale#a	0.2855043018728527	0.2882924358617591	0.09630142944740343	0.08618822890579271	0.24371360391219207
dirigere#v	0.15824384644208778	0.21878881007073542	0.27466357641860645	0.18536496345366227	0.1629388036149081
diritto#a	0.32338500175518653	0.14371707553971846	0.11875953538396752	0.2539044537178597	0.16023393360326765
diritto#n	0.2798312596888841	0.2064501461307107	0.12316959014915863	0.18409960184710242	0.2064494021841441
dirittura#n	0.17099372947871844	0.250620330010826	0.24750940849075775	0.20099833416066282	0.12987819785903487
dirompente#a	0.17939118802484133	0.13967580508530172	0.22774866229932705	0.19187898553226637	0.2613053590582637
dirottamento#n	0.03611382604746327	0.6286810972701865	0.17509824226172027	0.14445928267387825	0.015647551746751746
dirottare#v	0.23991491698783396	0.3697617541850113	0.1491485641331226	0.101489649100104	0.13968511559392807
disabile#a	0.2460339422485559	0.14197058094099738	0.19432351346347765	0.15662500347007555	0.2610469598768934
disabile#n	0.14653948435541364	0.14822368942242783	0.17102972883406586	0.2253396861369054	0.3088674112511872
disaccordo#n	0.2636962606033164	0.1184939072730908	0.13012576248842733	0.17585043138453252	0.31183363825063315
disagiare#v	0.15702700532905736	0.2896567562499722	0.0493111398264201	0.30103532188880106	0.20296977670574914
disagio#n	0.24487295959601224	0.17814737040163645	0.21531095897890434	0.21066968895109414	0.15099902207235277
disappunto#n	0.21220907258431562	0.19428820070621822	0.24690507224465966	0.1985787522660714	0.1480189021987349
disarmare#v	0.27461561334693535	0.11095543242113019	0.13898654042031688	0.23506251107541437	0.2403799027362031
disarmo#n	0.3193313581118383	0.24410332999999448	0.14135225316972466	0.15956161731028884	0.13565144140815363
disastro#n	0.19110661580817453	0.23015927861127436	0.3079074524708545	0.1319536930417507	0.13887296006794578
disastroso#a	0.1984808692729596	0.16257061183274585	0.20694257481415856	0.22263743470924294	0.20936850937089296
disattendere#v	0.2590305745087551	0.08588581948461199	0.19324370095377932	0.26964951688520195	0.1921903881676517
disattivare#v	0.08545541457762316	0.41218813051540737	0.08435902496171549	0.34851396223190684	0.06948346771334717
disavanzo#n	0.14255233350745314	0.4427063552145452	0.04511702456968643	0.21847721359596564	0.15114707311234965
disavventura#n	0.08012843898806472	0.20288848819886174	0.16997130139591152	0.3648041187292411	0.18220765268792086
discapito#n	0.46787881680911303	0.10994223161656597	0.14374931381028236	0.10182346940445881	0.17660616835957993
discarica#n	0.13654219943038007	0.1362305534143934	0.2124413486636854	0.21508591823093984	0.2996999802606013
discendente#n	0.21736229580482438	0.271660283219009	0.17359865697810464	0.15709505551833147	0.18028370847973063
discendere#v	0.1673134731833797	0.2622420408707334	0.10869292057439177	0.3248413062078314	0.1369102591636636
discernere#v	0.20313739478713977	0.17761254632869622	0.3354867968150839	0.15091194523734275	0.1328513168317374
discesa#n	0.12158240113013068	0.2587123247427905	0.21104389161405165	0.17875903230298032	0.22990235021004682
dischetto#n	0.07276273117788062	0.07187357049458105	0.05616093631395289	0.45234959762170307	0.34685316439188235
disciplina#n	0.17723546269424842	0.2187283539826857	0.17482939700497885	0.183108092396902	0.24609869392118497
disciplinare#a	0.3210424663942638	0.2033240261430305	0.10165374301346292	0.20378165535256917	0.1701981090966736
disciplinare#v	0.29867527449036524	0.22144432944498835	0.11970311430769817	0.15631563953183214	0.20386164222511613
disco#n	0.06965563736693965	0.20652828935333195	0.20846621017798356	0.28540301207574226	0.22994685102600262
discografico#a	0.168716969521923	0.2037070488743569	0.1638670286875638	0.24300652678263596	0.22070242613352048
discordare#v	0.30686428896851015	0.20998841598637577	0.09875929479909563	0.2575068437475503	0.12688115649846834
discordia#n	0.3350967846660654	0.1318875345381784	0.1430136562514629	0.19839096444441687	0.19161106009987633
discorrere#v	0.11713871661651686	0.13912254886198022	0.2426895573875332	0.29244618548328355	0.2086029916506862
discorso#n	0.1964217449660474	0.1879930645181257	0.13661000080938193	0.23510798783441447	0.24386720187203054
discoteca#n	0.15371111997360673	0.17084541083426408	0.14564430987643695	0.3873873478306757	0.1424118114850166
discredito#n	0.3614158991407032	0.2734350419755062	0.1535875646618033	0.09519737594335033	0.1163641182786369
discretamente#r	0.18173522675612347	0.30928812008809786	0.04916253885150093	0.350939151698762	0.10887496260551581
discreto#a	0.12166847542973667	0.13484825093378452	0.24045479231065922	0.31406135092120047	0.18896713040461915
discrezionale#a	0.430778020656037	0.10978965471067054	0.07666782233202987	0.10902588220738926	0.27373862009387345
discrezione#n	0.133732599038185	0.21252915697201147	0.1309672484576873	0.3591383375530128	0.1636326579791034
discriminante#n	0.1642780742303405	0.26453339630563766	0.08472209112546245	0.129622534965591	0.3568439033729684
discriminare#v	0.1481364870252715	0.22610719931724174	0.3234979089903818	0.17786061076358234	0.12439779390352262
discriminatorio#a	0.2833115312896703	0.15488982525235176	0.11043744387573728	0.2478489015730802	0.2035122980091604
discriminatorio#n	0.38146177694216316	0.13340660104872792	0.14005769557025863	0.15268033781963702	0.19239358861921327
discriminazione#n	0.2880802126647718	0.12415645565012898	0.17411420760463392	0.16458575782087276	0.2490633662595926
discussione#n	0.26703470550615266	0.2228448850711366	0.1184373875083156	0.1714047956322662	0.22027822628212898
discusso#a	0.2672914259764882	0.19856640061878972	0.10280165281600878	0.2313674143832087	0.19997310620550457
discusso#v	0.24271573200647376	0.24314577078950703	0.12664786863737873	0.1568742230263907	0.23061640554024984
discutere#v	0.2509688839214488	0.1800275566675158	0.13667529637806716	0.20311213916057871	0.2292161238723895
discutibile#a	0.23413521642685006	0.16036538280733256	0.1383728232506673	0.33936155608585905	0.12776502142929105
disdegnare#v	0.11532443438522355	0.13641569625849384	0.09969601756553859	0.4307404660618503	0.21782338572889376
disegnare#v	0.13210862108592564	0.17797231783336723	0.14525652441466771	0.2950266233237295	0.24963591334231003
disegnatore#n	0.04436018909284159	0.10734188502926444	0.02687192923408495	0.5100516267653047	0.3113743698785044
disegno#n	0.22632370412690012	0.2249285389981693	0.09300880911617385	0.21518247551111405	0.24055647224764276
diseguaglianza#n	0.2147383736973677	0.25663029021142797	0.25596034046390326	0.14286616247953088	0.12980483314777033
disertare#v	0.14097801886404424	0.22470219399590016	0.09759505381429194	0.36483682252995203	0.1718879107958117
disfare#v	0.36112110644451517	0.13222085735018788	0.2206684732292509	0.17078054049609398	0.11520902247995214
disfatta#n	0.11528469056248355	0.2060784357117615	0.17264365979243326	0.2805506370859427	0.22544257684737895
disgelo#n	0.06469768984306516	0.20844918070907553	0.14371479594504624	0.3743577383634442	0.2087805951393689
disgrazia#n	0.08432737050074265	0.10302698133525395	0.35496987967939764	0.35541530770600516	0.10226046077860075
disgustare#v	0.21038659499464685	0.2116972838416296	0.07747528043230842	0.30249111329579914	0.19794972743561598
disillusione#n	0.09139447485409356	0.28130472380016236	0.16357618250447908	0.28683373091818015	0.176890887923085
disincentivare#v	0.247474865700722	0.18888432236417702	0.20701971414452014	0.23395490104828034	0.12266619674230043
disinnescare#v	0.1772386136281759	0.4739119932819313	0.12255269099031456	0.08156560046998482	0.1447311016295935
disintegrare#v	0.08316426605599776	0.21754145291087712	0.37901243836792176	0.2336676186030761	0.08661422406212721
disinteressare#v	0.17975488373158946	0.19141410290345645	0.12967647671440796	0.2311250672818148	0.2680294693687314
disinteresse#n	0.10318703974037503	0.2925684331097239	0.15266622841693883	0.2305823909865031	0.22099590774645916
disinvolto#a	0.28236223011285744	0.17243323903206947	0.11794484623138385	0.0796196679687347	0.3476400166549546
disinvoltura#n	0.14623112219075074	0.17877397254158467	0.07471220167809657	0.364894786272792	0.235387917316776
disk#n	0.41433626485569774	0.13635022764410043	0.1184484636061245	0.20997928180497621	0.12088576208910114
dismettere#v	0.1810601136011005	0.18017759985433884	0.07214334145777337	0.1898723005897122	0.3767466444970751
dismissione#n	0.27736313229454407	0.28120869026530826	0.10223167287830214	0.12715076862158453	0.21204573594026105
dismisura#n	0.2985568010008307	0.23194423053678906	0.09469463066290565	0.21234342376398685	0.16246091403548757
disney#n	0.05518705640291778	0.10886609762506554	0.43334022199732575	0.266300473619783	0.13630615035490798
disoccupato#a	0.30785390464598716	0.24688997563334047	0.1977127386411156	0.09141742843031661	0.15612595264924012
disoccupato#n	0.256821307658684	0.2559380015380726	0.12762883806652497	0.19972721142567001	0.15988464131104843
disoccupazione#n	0.24891907988901013	0.26315009236573667	0.10603405922715119	0.188135236710759	0.193761531807343
disomogeneo#a	0.3547662298114687	0.24138926948938008	0.1430114722088431	0.11780525193248409	0.14302777655782395
disonesto#a	0.17965590595761044	0.20988725992612894	0.16970638394293114	0.2739375395413267	0.16681291063200276
disordinato#a	0.20217015764253685	0.3813916833171966	0.13076062972081268	0.13787190663862034	0.1478056226808334
disordine#n	0.16780408134441543	0.2394968572509616	0.12129813384718134	0.27590759976326823	0.19549332779417355
disorientare#v	0.24478327862852187	0.1447751745120895	0.07508219763604274	0.07715154838060068	0.4582078008427453
disparte#n	0.19652119542256533	0.2238349245841884	0.14327282524471122	0.10630091255738038	0.33007014219115466
dispendio#n	0.1424535628142519	0.19207544343186048	0.11157907407404734	0.3583325986047513	0.195559321075089
dispendioso#a	0.18808581237723507	0.04743672857714759	0.10814633622743644	0.43455889371593726	0.22177222910224365
dispensa#n	0.2896178079405474	0.04339272061896635	0.039504606367256126	0.31166027775473665	0.31582458731849344
dispensare#v	0.2959240772596696	0.12840936043455423	0.09966134994259675	0.2829995557711937	0.19300565659198565
disperare#v	0.18669305737156708	0.16154753409403277	0.3274445014086028	0.1896279397583889	0.13468696736740834
disperatamente#r	0.2175149197115313	0.1979140516843398	0.2008808603387361	0.22272977940263156	0.16096038886276118
disperato#a	0.19109040845492747	0.1644802089099911	0.3723346995206701	0.13325881466361175	0.13883586845079957
disperato#n	0.4957208459717274	0.25365784886275805	0.0591475257355518	0.06929733393661146	0.1221764454933512
disperazione#n	0.14155528993021677	0.13836541977655267	0.37351990436159627	0.1789421623330386	0.16761722359859568
disperdere#v	0.1770295798260408	0.23907717401124787	0.1324100459579721	0.221222421026829	0.2302607791779102
dispersione#n	0.166310212607241	0.2878206682111396	0.14006264417209527	0.21569607029655494	0.19011040471296922
disperso#a	0.1231456737562986	0.1950317888860822	0.4800012075318071	0.10235363417633962	0.0994676956494726
disperso#n	0.17165183491214894	0.11013435094693115	0.45663946219088697	0.08462676520006213	0.17694758674997074
dispetto#n	0.15040098275794267	0.1303395213033857	0.1527086226190314	0.3456370214606775	0.22091385185896273
dispiacere#n	0.12515102015145316	0.1615792071778549	0.2869010789389412	0.2639974685408223	0.16237122519092834
dispiacere#v	0.2303477774296201	0.14627602137871445	0.22695054504607828	0.22563550481090414	0.17079015133468298
dispiaciuto#a	0.2618733346984437	0.22210635580177712	0.1386732196057745	0.11815204338374014	0.25919504651026454
dispiegamento#n	0.1038125483049472	0.36165908426269566	0.10082256386121975	0.15801765819736494	0.27568814537377256
dispiegare#v	0.18893348843991686	0.20097516377428987	0.1171907303563151	0.3372848134117219	0.15561580401775632
display#n	0.05819484850744269	0.26687490945531517	0.06917846769846288	0.37146012589030813	0.23429164844847108
disponibile#a	0.16435092808387944	0.23097602886209392	0.11446982026844066	0.25226542494955767	0.2379377978360283
disporre#v	0.24925567416994235	0.21649375721810665	0.16974427269633816	0.17229143619049175	0.1922148597251211
dispositivo#n	0.11667587448295445	0.2847247957783632	0.08007606642272774	0.3073445308950505	0.21117873242090407
disposizione#n	0.17984035820241515	0.22681847216144332	0.13981694943819514	0.2243916400818201	0.22913258011612614
disposto#a	0.2050411475820903	0.1942260099334362	0.1835183020603306	0.2433381932640229	0.17387634716012007
disprezzare#v	0.17100493178343815	0.2688108818121656	0.14413629409387407	0.26738050259358775	0.14866738971693436
disprezzo#n	0.20947601024814325	0.19813064678314066	0.1932076437821808	0.18935015683174877	0.2098355423547865
disputa#n	0.19967166513833068	0.1897385900804927	0.2308907707808151	0.20666431212822675	0.17303466187213484
disputare#v	0.08147482010968617	0.23337675501812535	0.20482324245592687	0.21657296774795667	0.26375221466830495
disseminare#v	0.18278437175374204	0.13941629505136244	0.14788614410470455	0.27984397248239623	0.2500692166077948
dissenso#n	0.2702700993709303	0.2121860463901328	0.11146481470729105	0.18773464652520977	0.21834439300643615
dissentire#v	0.16947012092653804	0.23116617942319712	0.19991224749592562	0.18360062444003528	0.21585082771430403
dissesto#n	0.27161286447126826	0.27809594188414155	0.20771401047401547	0.13114445724662915	0.11143272592394556
dissidente#a	0.2207858926495045	0.3454041057215705	0.11850000377019897	0.18916438780019998	0.1261456100585261
dissidente#n	0.23109236391583635	0.13006354250912508	0.10912151178875591	0.3219839890921216	0.20773859269416103
